MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,KitchenQual,Functional,PavedDrive,SaleType,SaleCondition,MasVnrType,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Electrical,GarageType,GarageFinish,GarageQual,GarageCond,Alley,FireplaceQu,PoolQC,Fence,MiscFeature
3,1,3,3,0,4,0,8,2,2,0,5,1,1,6,6,3,4,2,1,2,1,3,6,2,8,4,2,2,3,3,2,5,4,1,0,4,4,1,5,3,2,1
3,1,3,3,0,4,0,14,2,2,0,5,3,1,9,10,3,4,1,1,4,1,3,6,2,8,4,1,3,3,3,0,5,4,1,1,4,4,1,2,3,2,1
3,1,0,3,0,0,0,12,2,2,0,2,1,1,14,15,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,2,5,0,5,2,4,4,1,3,3,2,1
3,1,3,3,0,4,0,12,2,2,0,2,1,1,13,14,3,4,1,1,2,1,2,6,2,8,4,2,3,3,3,1,5,4,1,2,4,4,1,3,3,2,1
3,1,3,3,0,4,0,17,2,2,0,2,1,1,8,8,3,2,1,1,0,1,2,6,2,8,4,2,3,3,3,4,5,4,5,2,4,4,1,3,3,3,1
3,1,3,3,0,4,0,16,2,2,0,2,3,1,12,13,2,4,2,1,0,1,0,6,2,6,5,3,0,3,3,2,5,4,1,1,4,4,1,2,3,2,1
3,1,3,3,0,4,0,8,2,2,0,7,3,1,12,13,2,4,2,1,0,1,2,6,2,8,4,2,2,3,3,2,5,4,3,0,4,4,1,5,3,2,1
3,1,0,3,0,2,0,19,1,2,0,2,1,1,12,13,3,4,1,1,0,1,2,6,2,8,4,2,3,3,3,1,5,4,1,1,4,4,1,3,3,2,1
3,1,3,3,0,4,0,19,2,2,0,7,1,1,8,8,3,2,1,1,4,1,3,3,2,8,4,2,3,3,3,5,5,4,3,1,4,4,1,3,3,2,1
3,1,3,3,0,4,0,12,2,2,0,2,1,1,3,14,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,3,5,0,1,1,4,4,1,3,3,1,1
4,1,3,0,0,4,1,9,2,2,0,2,1,1,3,3,3,4,0,1,4,1,3,6,2,8,4,2,3,3,3,5,5,0,5,2,4,4,1,2,3,3,1
3,1,3,3,0,4,0,5,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,6,5,1,2,3,0,2,5,4,1,1,4,4,1,3,3,2,1
3,1,0,3,0,0,0,7,2,2,0,2,1,1,0,0,3,4,1,1,0,1,3,6,2,0,0,2,3,3,3,5,5,0,2,2,4,4,1,3,3,3,1
3,1,3,3,0,4,0,7,2,2,0,2,3,1,12,13,3,0,1,1,0,1,3,6,2,8,4,2,3,3,3,5,5,4,1,2,4,4,1,3,3,2,1
3,1,0,3,0,4,0,8,2,2,0,7,1,1,6,6,3,4,2,1,2,1,2,6,2,8,4,1,2,3,3,5,5,4,1,0,4,4,1,5,3,2,1
3,1,3,3,0,4,0,12,2,2,0,2,1,1,9,10,3,4,1,1,4,1,1,6,2,8,4,2,3,3,3,5,5,4,5,2,1,1,1,5,3,2,1
3,1,3,3,0,4,0,0,2,2,4,2,3,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,3,5,5,4,1,0,4,4,1,5,3,2,1
3,1,2,3,0,0,0,8,2,2,0,2,3,1,12,13,2,4,2,1,0,1,2,6,2,8,3,2,2,3,0,2,5,4,1,0,4,4,1,2,3,2,1
3,1,0,3,0,4,0,8,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,2,2,3,0,5,5,4,3,0,4,4,1,2,3,2,1
4,1,3,3,0,4,0,17,2,2,2,6,1,1,8,8,3,4,1,1,4,1,3,6,2,8,4,1,2,3,1,2,5,4,5,2,4,4,0,3,3,2,1
3,1,3,3,0,4,0,18,2,2,0,0,1,1,14,10,3,4,0,1,4,1,2,3,2,8,4,2,3,3,3,1,5,4,5,2,4,4,1,5,3,3,1
3,1,3,3,0,4,0,11,2,2,0,2,1,1,6,6,3,4,2,1,4,1,3,6,2,7,0,2,2,3,2,1,5,4,1,2,4,4,1,3,3,3,1
4,1,3,3,0,4,0,17,2,2,0,5,1,1,13,14,3,4,0,2,4,1,1,6,0,8,4,2,3,3,2,5,5,4,5,2,1,4,1,3,3,2,1
3,1,0,3,0,4,0,20,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,2,2,3,3,2,5,4,1,1,4,4,1,5,3,2,1
3,1,0,1,0,4,0,8,2,2,0,5,1,1,12,13,3,4,2,1,2,1,3,6,2,8,4,2,2,3,0,5,5,4,1,0,4,4,1,5,3,2,1
4,1,3,3,0,0,0,3,2,2,0,2,1,1,13,14,3,4,0,1,4,0,3,6,2,8,4,2,3,3,3,5,5,4,5,2,4,4,1,2,3,2,1
3,1,3,3,0,4,0,12,2,2,0,0,1,1,12,13,3,4,1,1,4,1,3,6,2,8,0,2,3,3,3,1,5,0,1,2,4,4,1,3,3,2,1
3,1,3,3,0,4,0,19,1,2,0,0,1,1,12,13,3,2,1,1,2,0,3,6,0,8,4,2,3,3,3,5,5,4,1,2,4,4,1,3,3,2,1
3,1,0,3,0,4,1,11,2,2,0,2,1,1,9,7,3,4,2,1,4,1,2,6,2,8,4,2,3,3,1,0,5,4,1,1,4,4,1,5,3,2,1
3,1,0,3,0,4,0,3,2,2,0,2,1,1,11,12,3,1,0,1,4,1,3,0,2,8,4,2,3,3,3,1,5,4,5,2,4,4,1,2,3,2,1
3,1,3,3,0,0,0,12,2,2,0,2,1,1,6,6,3,4,1,1,4,1,3,6,2,0,0,2,3,3,2,0,5,4,5,2,4,4,1,3,3,2,1
3,1,0,3,0,1,0,14,4,2,0,5,1,1,9,10,3,2,1,1,0,1,2,6,2,8,4,1,3,3,3,0,5,4,1,2,4,4,1,5,3,2,1
3,1,3,3,0,4,0,5,2,2,0,5,3,1,12,13,2,4,2,1,0,1,2,6,2,6,5,3,0,3,1,2,5,4,3,1,4,4,1,5,3,2,1
3,1,3,3,0,4,0,19,2,2,0,2,1,1,13,10,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,2,5,4,1,2,4,4,1,3,3,2,1
3,1,3,3,0,4,0,7,2,2,1,0,1,1,8,8,3,1,0,3,1,0,1,6,2,8,4,2,2,3,3,1,5,0,5,2,4,4,1,3,3,3,1
4,1,3,3,0,4,0,3,2,2,0,0,1,1,8,8,3,4,0,1,0,1,3,6,2,8,3,2,3,3,3,5,5,4,5,2,4,4,1,2,3,2,1
3,1,3,3,0,4,0,20,2,2,0,2,1,1,13,15,2,4,1,1,4,1,2,6,2,8,4,1,2,3,3,2,5,4,1,2,4,4,1,5,3,2,1
3,1,3,0,0,4,0,6,2,2,0,5,1,1,8,8,3,4,1,1,0,1,1,6,2,8,4,2,3,3,3,4,5,4,1,2,4,4,1,2,3,2,1
4,1,3,3,0,4,0,17,2,2,0,0,1,1,13,14,3,4,2,1,4,1,3,6,2,8,4,2,3,3,3,5,5,4,5,2,4,4,1,2,3,2,1
4,1,3,3,0,4,0,17,0,2,0,5,3,1,12,13,3,2,2,1,0,1,3,6,2,8,4,2,3,3,3,0,5,4,5,2,4,4,1,3,3,2,1
3,1,0,3,0,4,0,12,2,2,0,2,1,1,3,3,3,4,1,1,0,1,2,6,2,8,4,2,3,3,3,5,5,0,1,2,4,4,1,2,3,0,1
3,1,3,3,0,4,0,7,2,2,0,2,1,1,6,10,3,4,1,1,4,1,1,6,2,8,4,1,3,3,3,1,5,4,1,0,4,4,1,2,3,2,1
3,1,0,3,0,4,0,6,2,2,0,2,1,1,10,11,3,4,2,1,0,1,0,6,2,8,0,2,3,3,3,0,2,4,1,0,4,4,1,2,3,2,1
4,1,3,3,0,0,0,9,2,2,0,2,1,1,13,14,2,2,0,1,0,1,3,6,2,8,4,2,3,3,0,0,5,4,5,2,4,4,1,3,3,2,1
3,1,0,3,0,4,0,12,2,2,0,5,1,1,12,13,3,4,1,1,4,1,2,6,2,8,4,3,3,3,1,0,5,4,1,2,4,4,1,2,3,0,1
3,1,0,3,0,0,0,24,2,2,0,2,1,1,9,10,2,2,1,1,4,1,2,6,2,8,4,2,2,3,1,0,5,4,1,1,4,4,1,1,3,2,1
3,1,3,3,0,4,0,12,2,2,0,7,1,1,3,3,3,2,2,1,2,1,2,6,2,8,4,2,3,3,1,0,5,4,1,1,4,4,1,2,3,3,1
3,1,0,3,0,4,0,16,2,2,3,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,3,2,3,3,2,5,4,1,1,4,4,1,2,3,2,1
3,1,3,3,0,2,0,21,1,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,3,5,3,2,3,3,5,5,4,1,1,4,4,1,3,3,2,1
3,1,3,3,0,4,0,14,2,2,0,5,3,1,6,6,2,4,1,1,4,1,2,6,2,8,4,1,3,3,3,0,5,4,1,1,2,4,1,5,3,2,1
3,1,3,3,0,4,0,13,2,2,3,5,1,1,9,2,3,4,1,1,1,1,3,6,2,8,4,2,2,3,3,0,5,4,1,2,4,4,1,5,3,2,1
3,1,0,2,0,1,0,6,4,2,0,2,3,1,6,6,2,4,1,1,0,1,2,6,2,8,4,1,3,3,3,1,5,4,5,2,4,4,1,2,3,2,1
3,1,3,3,0,4,0,19,2,2,0,2,1,1,12,13,3,4,1,1,2,1,3,6,2,8,4,2,2,3,3,1,5,4,1,0,4,4,1,4,3,2,1
3,1,3,3,0,4,0,19,1,2,2,6,1,1,9,10,3,4,1,1,4,1,3,6,2,8,2,2,2,3,0,2,5,4,4,2,1,4,1,3,3,2,1
3,1,0,3,0,2,0,24,1,2,0,7,1,1,9,10,3,4,2,1,0,1,2,6,2,8,4,2,2,3,1,0,4,4,1,2,4,4,1,5,3,2,1
3,1,0,3,0,4,0,16,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,6,5,3,2,3,3,5,5,4,1,1,4,4,1,3,3,2,1
3,1,0,3,0,0,0,5,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,3,2,3,0,5,5,4,1,1,4,4,1,3,3,2,1
3,1,0,3,0,4,0,8,6,2,0,5,1,1,12,13,3,4,2,1,0,1,3,6,2,8,4,2,2,3,3,2,5,4,1,0,4,4,1,5,3,2,1
3,1,3,3,0,0,0,7,2,2,0,5,3,1,11,12,3,4,1,1,0,1,2,6,2,8,4,2,3,3,3,4,5,4,2,2,4,4,1,5,3,2,1
3,1,0,3,0,1,0,15,2,2,0,5,3,1,6,6,2,2,2,1,0,1,2,6,2,8,4,1,0,3,1,2,5,4,1,0,4,4,1,5,3,2,1
3,1,3,3,0,4,0,11,2,2,0,7,1,1,9,10,3,4,1,1,4,1,3,6,2,8,4,2,3,3,0,0,5,4,1,0,4,4,1,4,2,0,1
3,1,3,3,0,4,0,12,2,2,0,2,3,1,8,8,3,4,1,1,0,1,3,6,2,8,4,2,3,3,3,0,5,4,1,1,4,4,1,5,3,2,3
1,1,0,3,0,4,0,21,2,2,4,5,1,1,8,8,2,4,2,1,0,1,2,6,2,8,4,2,2,3,3,5,5,4,5,0,4,4,2,3,3,2,1
3,1,0,0,0,4,0,4,2,2,0,0,1,1,8,8,3,4,1,1,4,1,0,0,2,8,4,2,3,3,3,4,1,4,1,2,4,4,1,2,3,3,1
3,1,0,3,0,4,0,6,2,2,0,5,1,1,13,14,3,4,0,1,4,1,3,6,2,8,4,2,2,3,3,4,5,4,5,2,4,4,1,2,3,2,1
3,1,3,3,0,4,0,15,2,2,0,0,3,1,6,6,2,4,2,1,0,1,2,6,2,8,4,1,2,3,3,2,5,4,1,0,4,4,1,5,3,2,1
3,1,0,3,0,1,0,11,2,2,0,2,1,1,6,10,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,0,5,4,1,2,4,4,1,3,3,3,1
4,1,3,0,0,4,0,17,0,2,0,0,1,1,8,8,3,4,1,1,4,1,3,6,0,8,4,2,3,3,3,4,5,4,5,2,4,4,0,3,3,2,1
3,1,0,3,0,2,0,6,2,2,0,0,1,1,13,14,3,4,0,1,0,1,3,6,2,8,4,2,3,3,3,5,5,4,5,2,1,4,1,2,3,2,1
3,1,3,3,0,0,0,7,2,2,0,2,1,1,13,14,3,4,3,1,2,1,3,3,0,8,4,2,3,3,3,5,5,4,1,2,4,4,1,2,3,2,1
3,1,1,3,0,0,0,23,2,2,0,5,1,1,8,8,3,4,5,1,0,1,3,6,2,8,4,2,2,3,3,3,5,4,1,0,4,4,1,3,3,0,1
4,1,0,1,0,4,1,6,2,2,4,2,3,1,5,5,0,4,2,1,0,1,2,6,2,6,5,3,0,3,1,2,5,4,1,0,4,4,1,2,3,2,1
3,1,0,3,0,0,0,15,2,2,0,5,3,1,13,7,2,4,2,1,0,1,0,6,2,8,0,2,0,3,0,2,5,4,1,0,4,4,1,5,0,3,1
3,1,3,3,0,4,0,17,2,2,0,2,3,1,11,12,3,4,0,1,0,1,3,6,2,8,4,2,3,3,3,4,5,4,5,2,4,4,0,2,3,2,1
3,0,3,3,0,4,1,23,2,2,0,2,3,1,8,8,3,4,1,1,2,1,3,6,2,8,4,1,3,3,1,4,5,4,0,1,4,4,1,5,3,2,1
3,1,3,3,0,4,0,7,2,2,0,0,1,1,0,0,3,2,0,1,2,1,3,6,2,8,4,2,3,3,3,1,5,4,1,2,4,4,1,3,3,2,1
3,1,0,0,0,0,1,17,0,0,1,5,1,1,6,6,3,4,1,1,4,1,3,6,2,8,0,2,1,3,2,1,5,4,4,2,1,1,1,3,3,2,1
3,1,3,3,0,0,0,15,2,2,0,2,1,1,7,7,2,4,2,1,0,1,2,6,2,8,4,2,2,3,3,2,5,4,1,1,4,4,1,1,3,0,1
3,1,0,3,0,4,0,5,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,3,5,5,4,1,1,4,4,1,3,3,2,1
3,1,3,3,0,4,0,8,2,2,0,5,1,1,12,13,3,4,2,1,2,1,2,6,2,8,4,2,3,3,3,5,5,4,1,0,4,4,1,5,3,2,1
3,1,3,2,0,4,1,11,2,2,1,2,1,1,8,8,3,2,1,1,0,1,3,6,2,8,4,3,3,3,0,1,5,4,0,0,4,4,1,5,3,2,1
1,1,3,3,0,4,0,21,2,2,3,5,1,1,8,8,2,4,2,1,0,1,2,6,2,8,4,1,2,3,3,5,5,4,5,2,4,4,2,3,3,2,1
4,1,3,3,0,4,0,17,2,2,0,0,2,1,12,13,3,4,2,1,2,1,2,6,1,8,4,2,3,3,2,5,5,4,5,2,4,1,0,3,3,1,1
4,1,3,3,0,2,0,11,2,2,4,2,3,1,12,13,3,4,2,1,0,1,3,6,2,8,4,1,0,3,3,2,5,4,1,0,4,4,1,3,3,2,1
3,1,3,3,0,0,0,19,2,2,0,5,1,1,6,6,3,4,1,1,4,1,3,6,2,8,4,3,3,3,3,0,5,4,1,0,4,4,1,3,3,3,1
3,1,0,3,0,4,0,8,2,2,0,5,1,1,12,13,3,4,2,1,0,1,2,6,2,8,4,2,2,3,3,5,5,4,1,0,4,4,1,3,3,2,1
3,1,0,3,0,4,0,8,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,6,5,2,2,3,0,5,5,4,3,0,4,4,1,2,3,2,1
4,1,0,0,0,0,0,17,2,2,0,4,1,1,8,8,3,4,0,1,0,1,3,6,2,5,4,2,3,3,3,5,5,4,5,2,4,4,1,2,3,2,1
3,1,3,3,0,4,0,5,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,2,2,3,3,5,5,4,1,1,4,4,1,3,3,2,1
3,1,3,3,0,4,0,19,2,2,0,2,1,1,6,6,3,4,1,1,2,1,3,6,2,8,4,1,3,3,3,4,5,4,1,2,4,4,1,4,3,2,1
3,1,3,3,0,4,0,12,2,2,0,2,1,1,8,8,3,4,1,1,2,1,3,6,2,7,0,2,3,3,3,5,5,4,1,2,4,4,1,3,3,2,3
3,1,3,3,0,0,0,5,2,2,0,5,1,1,12,13,3,4,2,1,0,1,2,6,2,8,4,2,2,3,0,5,5,4,1,1,4,4,1,3,3,2,1
4,1,3,3,0,0,0,3,2,2,0,0,1,1,13,14,3,4,0,1,0,1,3,6,0,8,4,2,3,3,3,5,5,4,5,2,4,4,1,1,3,2,1
3,1,3,3,0,4,0,5,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,3,5,5,4,1,2,4,4,1,5,3,2,1
3,1,3,3,0,4,0,14,2,2,0,2,1,1,6,6,3,4,1,1,0,1,3,6,2,8,4,2,2,3,3,0,5,4,1,1,4,4,1,3,3,3,1
3,1,0,3,0,1,0,20,2,2,0,2,3,1,6,6,2,4,1,1,2,1,2,6,2,8,4,1,2,3,2,0,1,4,1,1,4,4,1,5,3,2,1
2,1,3,3,0,4,0,20,2,2,0,2,1,1,6,6,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,4,5,4,5,2,4,4,1,3,3,3,1
3,1,3,3,0,4,0,5,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,0,2,5,4,1,1,4,4,1,3,3,2,1
3,1,3,3,0,4,0,12,2,2,0,2,1,1,8,8,3,2,1,1,4,1,3,6,2,8,4,2,3,3,3,4,1,4,5,2,4,4,1,3,3,2,1
3,1,0,3,0,1,0,21,8,2,0,2,3,1,12,13,2,4,2,1,0,1,2,6,2,6,5,3,0,3,2,2,5,4,1,1,4,4,1,2,3,2,1
3,1,3,3,0,4,0,20,2,2,0,5,1,1,13,14,2,4,2,1,0,1,2,6,2,8,4,2,2,3,3,5,5,4,1,1,4,4,1,5,3,0,3
3,1,0,0,0,4,1,8,2,2,0,0,1,1,13,14,2,4,5,1,2,1,3,6,2,8,4,2,2,3,0,2,5,4,2,1,4,4,1,3,3,2,1
3,1,3,3,0,4,0,7,2,2,0,2,3,1,8,8,3,4,1,1,4,1,3,6,0,8,4,2,3,3,3,4,5,4,1,2,4,4,1,3,3,2,1
3,1,0,3,0,1,0,19,2,2,0,7,1,1,12,13,3,2,1,1,0,1,3,6,2,8,4,2,3,1,0,2,5,4,1,2,4,4,1,3,3,2,1
3,1,0,3,0,4,0,12,2,2,0,6,1,1,8,8,3,4,1,1,4,1,3,6,2,8,4,2,3,3,0,1,5,4,1,2,4,4,1,3,3,2,1
3,1,0,3,0,4,0,19,2,2,0,2,1,1,12,13,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,4,3,4,5,1,4,4,1,3,3,3,1
4,1,3,3,0,4,0,19,5,2,2,0,1,1,12,13,3,4,3,1,4,1,3,6,2,8,4,2,3,3,3,5,5,4,1,2,4,4,1,3,3,2,1
1,1,3,3,0,4,0,21,2,2,0,2,1,1,5,5,2,4,2,1,0,1,2,6,2,6,5,3,2,3,2,2,5,4,1,1,4,4,1,3,3,2,1
4,1,3,3,0,4,0,3,2,2,0,0,1,1,0,0,3,4,3,1,2,0,3,6,0,8,4,2,3,3,3,5,5,4,1,2,4,4,1,3,3,2,1
4,1,3,3,0,4,0,2,2,2,3,5,1,1,5,5,3,4,1,1,4,1,3,6,0,8,0,1,3,3,3,5,5,4,1,2,4,4,1,3,3,2,1
3,1,0,3,0,4,0,12,2,2,0,2,1,1,13,14,3,4,1,1,4,1,3,6,2,8,0,2,3,3,3,4,3,4,1,2,4,4,1,3,3,2,1
3,1,3,3,0,4,0,19,1,2,0,2,3,1,6,6,3,4,1,1,0,1,3,6,2,8,4,2,3,3,3,1,3,4,1,2,4,4,1,5,3,2,1
3,1,3,3,0,4,0,12,0,2,0,0,1,1,13,14,3,4,1,1,0,1,3,6,2,8,4,1,3,3,2,4,5,4,1,2,4,4,1,2,3,1,1
3,1,3,3,0,4,0,12,2,2,0,2,3,1,13,14,3,4,1,1,4,0,3,4,2,8,4,1,3,0,3,3,5,0,5,2,4,4,1,3,3,3,1
3,1,0,3,0,4,0,8,6,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,2,2,3,0,2,5,4,1,0,4,4,1,2,3,2,1
3,1,3,3,0,4,0,12,2,2,0,7,3,1,12,13,3,2,1,1,0,1,3,6,2,8,4,1,3,3,0,2,5,4,1,1,4,4,1,3,3,4,1
3,1,0,3,0,1,0,21,1,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,3,2,3,2,5,5,4,3,0,4,4,1,2,3,2,1
3,1,3,3,0,0,0,12,2,2,0,2,1,1,12,13,3,4,1,1,0,1,2,6,2,8,4,1,3,3,3,0,5,4,5,2,4,4,1,3,3,2,1
3,1,3,3,0,0,0,16,2,2,4,2,3,1,8,8,0,4,2,1,0,1,0,6,2,6,5,1,0,3,3,2,5,4,1,0,4,4,1,2,3,2,1
3,1,3,3,0,4,0,12,2,2,0,7,3,1,3,6,3,4,1,1,2,1,3,0,2,8,4,2,3,3,3,0,5,4,2,2,4,4,1,3,3,1,1
3,1,0,3,0,4,0,19,1,5,2,0,5,1,9,10,3,4,1,1,0,1,3,6,0,8,4,2,2,3,3,2,4,4,3,1,4,4,1,5,3,2,0
3,1,3,3,0,4,0,12,2,2,2,7,3,1,13,14,3,4,1,1,4,1,3,6,2,8,4,1,3,3,0,0,5,4,1,2,4,4,1,3,3,1,1
3,1,3,3,0,2,0,12,2,2,2,2,1,1,6,6,3,4,3,1,4,1,3,6,2,8,4,2,3,3,3,5,5,4,4,2,4,4,1,3,3,2,1
3,1,0,3,0,4,0,12,2,2,0,2,3,1,9,10,3,4,1,1,1,1,3,6,2,0,0,1,3,3,3,4,5,4,1,1,4,4,1,3,3,3,1
2,1,3,0,0,4,0,18,2,2,0,5,1,1,8,8,3,4,2,1,4,0,3,6,0,8,0,2,3,3,0,5,5,0,1,2,4,4,1,3,3,2,1
3,1,3,3,0,4,0,6,2,2,0,5,1,1,13,14,3,4,0,1,2,1,3,6,0,8,4,2,2,3,2,5,5,1,5,2,1,1,1,3,3,2,1
3,1,3,3,0,4,0,16,2,2,3,5,1,1,12,15,2,4,2,1,0,1,2,6,2,8,4,3,2,3,3,5,5,4,3,1,4,4,1,3,3,2,1
3,1,1,3,0,2,0,5,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,2,2,3,3,5,5,4,3,0,4,4,1,2,3,2,1
3,1,3,3,0,4,0,20,5,2,0,2,1,1,12,13,2,4,2,1,0,1,3,6,2,8,0,2,2,3,3,5,5,4,5,2,4,4,1,3,3,2,1
3,1,0,1,0,4,0,23,2,2,0,2,3,1,12,13,2,4,2,1,0,1,0,6,2,8,4,1,2,3,0,2,5,4,1,1,4,4,1,2,3,2,1
3,1,3,3,0,4,0,5,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,3,2,5,4,1,1,4,4,1,3,3,2,1
3,1,3,3,0,4,0,21,2,2,0,2,3,1,12,13,2,4,2,1,0,1,2,6,2,6,5,3,2,3,0,5,5,4,1,1,4,4,1,3,3,2,1
3,1,3,3,0,4,0,14,2,2,0,6,1,1,9,10,3,4,1,1,4,1,2,6,2,8,3,1,2,3,1,2,3,4,1,1,4,4,1,5,3,3,1
3,1,3,3,0,4,0,16,2,2,0,2,1,1,12,13,0,4,2,1,0,1,0,6,2,6,5,2,0,1,1,2,5,4,1,0,4,4,1,2,3,2,1
3,1,0,1,0,0,1,6,2,2,0,5,1,1,3,12,3,4,2,1,1,1,2,6,2,8,4,2,2,3,3,5,5,4,5,2,4,4,1,2,3,2,1
3,1,3,3,0,4,0,14,2,2,0,7,3,1,12,13,3,4,1,1,0,1,3,6,2,8,0,1,2,3,3,5,5,4,3,0,4,4,1,5,3,2,1
1,1,3,3,0,4,0,21,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,6,5,2,2,3,3,5,5,4,1,1,4,4,1,3,3,2,1
3,1,0,3,0,4,0,11,2,2,0,7,1,1,6,6,3,4,1,1,4,1,3,6,2,8,4,1,3,3,0,2,5,4,1,2,4,4,1,3,3,2,1
4,1,3,3,0,4,0,17,2,2,0,4,1,1,0,0,3,4,0,4,1,0,3,6,1,8,4,2,2,3,3,4,5,4,5,2,1,1,0,2,3,2,1
3,1,3,3,0,4,0,12,2,2,0,2,1,1,8,8,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,1,4,4,1,2,4,4,1,3,3,2,1
3,1,3,3,0,0,0,12,2,2,0,2,3,1,3,3,2,4,1,1,0,1,0,6,2,8,4,2,3,3,3,0,5,4,1,0,4,4,1,5,3,2,1
3,1,0,3,0,0,0,16,2,2,4,2,1,1,12,15,2,4,2,1,0,1,2,6,2,8,4,3,2,3,3,5,5,4,1,1,4,4,1,2,3,2,1
3,1,3,3,0,4,0,11,2,2,0,2,1,1,6,6,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,1,5,4,1,1,4,4,1,3,3,1,3
3,1,0,3,0,4,0,24,2,2,0,5,1,1,13,14,2,4,1,1,4,1,2,6,2,8,4,2,3,3,1,3,0,4,1,1,4,4,1,2,3,3,1
3,1,3,3,0,4,0,7,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,3,2,3,3,5,5,4,3,0,4,4,1,2,3,2,1
4,1,3,3,0,4,0,3,2,2,0,0,1,1,13,14,3,4,0,1,4,1,3,6,2,8,4,2,3,0,3,3,5,0,5,2,4,4,1,2,3,2,1
3,1,0,3,0,0,0,15,2,2,0,2,3,1,6,6,2,4,2,1,0,1,2,6,2,8,4,1,2,3,1,2,5,4,1,0,4,4,1,5,3,2,1
3,1,3,3,0,0,0,7,1,2,0,2,1,1,13,14,3,4,2,1,0,1,3,6,2,8,4,2,1,3,3,5,5,4,1,2,4,4,1,3,3,2,1
3,1,0,3,0,4,0,8,2,2,0,7,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,3,2,3,1,2,5,4,1,0,4,4,1,3,3,2,1
3,1,3,3,0,2,0,12,2,2,0,2,1,1,6,6,3,4,1,1,2,1,3,6,2,8,4,2,2,3,3,0,3,4,1,2,4,4,1,3,3,2,1
3,1,2,3,0,1,0,8,6,2,0,5,1,1,12,13,3,4,2,1,0,1,3,6,2,8,4,2,2,3,3,5,5,4,3,0,4,4,1,5,3,2,1
3,1,3,3,0,4,0,12,2,2,0,2,3,1,8,8,3,4,1,1,2,1,3,6,2,8,4,2,3,3,3,4,5,4,1,2,4,4,1,3,3,2,1
3,1,3,3,0,4,0,4,2,2,0,0,1,1,13,14,3,4,1,1,0,1,3,3,2,8,4,2,3,3,0,5,5,0,1,2,4,4,1,5,3,2,1
3,1,3,3,0,4,0,3,2,2,0,5,2,1,13,14,3,4,2,1,0,1,3,6,0,8,4,2,3,3,3,5,5,0,5,2,4,4,2,2,3,0,1
2,1,3,3,0,4,0,12,2,2,4,2,1,1,8,8,2,4,2,1,0,1,2,6,2,0,0,2,2,3,3,2,5,4,1,0,4,4,1,3,3,2,1
1,1,3,3,0,3,0,21,2,2,4,5,3,1,8,8,2,4,2,1,0,1,2,6,2,8,4,1,2,3,3,2,5,4,5,2,4,4,1,3,3,2,1
4,1,0,0,0,4,0,17,1,2,1,4,3,1,13,14,1,4,1,1,4,0,3,6,0,8,4,2,3,3,3,5,5,1,5,2,4,4,1,2,3,3,1
3,1,0,1,0,4,0,23,2,2,0,2,3,1,11,5,0,4,2,1,0,1,0,6,2,8,4,2,0,3,1,5,5,4,1,0,4,4,1,2,3,2,1
3,1,0,3,0,4,1,6,2,2,0,0,1,1,11,12,3,2,1,1,0,1,2,6,2,8,4,1,3,3,2,4,5,4,3,2,4,4,1,2,3,1,1
