,Id,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,LotFrontage,MasVnrArea,GarageYrBlt,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,KitchenQual,Functional,PavedDrive,SaleType,SaleCondition,MasVnrType,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Electrical,GarageType,GarageFinish,GarageQual,GarageCond,Alley,FireplaceQu,PoolQC,Fence,MiscFeature
1196,1197,60,14054,7,5,0,0,0,0,879,879,879,984,0,1863,0,0,2,1,4,1,9,1,3,660,100,17,0,0,0,0,0,11,15,219210,58.0,0.0,0.0,3,1,0,3,0,4,0,8,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,6,5,2,2,3,0,5,5,4,3,0,4,4,1,2,3,2,1
1197,1198,75,8850,7,6,90,56,0,0,815,815,815,875,0,1690,0,0,1,0,3,1,7,1,1,225,0,0,330,0,0,0,0,7,12,144000,65.0,0.0,90.0,4,1,0,0,0,0,0,17,2,2,0,4,1,1,8,8,3,4,0,1,0,1,3,6,2,5,4,2,3,3,3,5,5,4,5,2,4,4,1,2,3,2,1
1198,1199,20,9100,7,5,8,8,0,0,1212,1212,1212,0,0,1212,0,0,2,0,3,1,6,0,2,573,356,0,0,0,0,0,0,6,15,178000,70.0,0.0,8.0,3,1,3,3,0,4,0,5,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,2,2,3,3,5,5,4,1,1,4,4,1,3,3,2,1
1199,1200,20,11235,4,5,43,27,547,0,504,1051,1382,0,0,1382,0,0,1,1,3,1,6,1,2,459,0,82,0,0,0,0,0,10,15,148000,75.0,51.0,32.0,3,1,3,3,0,4,0,19,2,2,0,2,1,1,6,6,3,4,1,1,2,1,3,6,2,8,4,1,3,3,3,4,5,4,1,2,4,4,1,4,3,2,1
1200,1201,20,9353,4,5,36,36,0,0,864,864,864,0,0,864,0,0,1,0,3,1,5,0,1,280,0,0,0,0,0,0,0,7,12,116050,71.0,0.0,34.0,3,1,3,3,0,4,0,12,2,2,0,2,1,1,8,8,3,4,1,1,2,1,3,6,2,7,0,2,3,3,3,5,5,4,1,2,4,4,1,3,3,2,3
1201,1202,60,10400,7,5,11,11,0,0,866,866,866,913,0,1779,0,0,2,1,3,1,6,0,2,546,198,36,0,0,0,0,0,3,12,197900,80.0,0.0,11.0,3,1,3,3,0,0,0,5,2,2,0,5,1,1,12,13,3,4,2,1,0,1,2,6,2,8,4,2,2,3,0,5,5,4,1,1,4,4,1,3,3,2,1
1202,1203,50,6000,5,8,84,12,0,0,884,884,884,464,0,1348,1,0,1,0,3,1,5,1,1,216,0,0,208,0,0,0,0,5,12,117000,50.0,0.0,49.0,4,1,3,3,0,0,0,3,2,2,0,0,1,1,13,14,3,4,0,1,0,1,3,6,0,8,4,2,3,3,3,5,5,4,5,2,4,4,1,1,3,2,1
1203,1204,20,9750,7,5,9,8,0,0,1630,1630,1630,0,0,1630,0,0,2,0,3,1,6,1,2,451,74,234,0,0,0,0,0,10,15,213000,75.0,171.0,9.0,3,1,3,3,0,4,0,5,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,3,5,5,4,1,2,4,4,1,5,3,2,1
1204,1205,20,10140,5,6,31,31,788,0,268,1056,1074,0,0,1074,1,0,1,1,3,1,6,0,2,495,0,88,0,0,0,0,0,7,12,153500,78.0,0.0,31.0,3,1,3,3,0,4,0,14,2,2,0,2,1,1,6,6,3,4,1,1,0,1,3,6,2,8,4,2,2,3,3,0,5,4,1,1,4,4,1,3,3,3,1
1205,1206,20,14684,7,7,19,18,485,177,1496,2158,2196,0,0,2196,0,0,2,0,3,1,7,1,3,701,84,70,0,0,0,0,0,6,15,271900,90.0,234.0,19.0,3,1,0,3,0,1,0,20,2,2,0,2,3,1,6,6,2,4,1,1,2,1,2,6,2,8,4,1,2,3,2,0,1,4,1,1,4,4,1,5,3,2,1
1206,1207,20,8900,4,4,40,40,1056,0,0,1056,1056,0,0,1056,1,0,1,0,2,1,5,0,1,384,0,42,0,0,0,0,0,11,15,107000,43.0,0.0,40.0,2,1,3,3,0,4,0,20,2,2,0,2,1,1,6,6,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,4,5,4,5,2,4,4,1,3,3,3,1
1207,1208,20,9135,6,5,3,3,340,0,1342,1682,1700,0,0,1700,1,0,2,0,3,1,7,0,2,544,192,23,0,0,0,0,0,5,13,200000,70.0,120.0,3.0,3,1,3,3,0,4,0,5,2,2,0,2,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,0,2,5,4,1,1,4,4,1,3,3,2,1
1208,1209,20,7763,5,7,46,28,504,108,319,931,1283,0,0,1283,1,0,1,0,3,1,6,0,2,506,0,0,0,0,0,0,0,10,15,140000,70.0,0.0,28.0,3,1,3,3,0,4,0,12,2,2,0,2,1,1,8,8,3,2,1,1,4,1,3,6,2,8,4,2,3,3,3,4,1,4,5,2,4,4,1,3,3,2,1
1209,1210,20,10182,8,5,0,0,1220,0,440,1660,1660,0,0,1660,1,0,2,0,3,1,8,1,2,500,322,50,0,0,0,0,0,5,11,290000,85.0,420.0,0.0,3,1,0,3,0,1,0,21,8,2,0,2,3,1,12,13,2,4,2,1,0,1,2,6,2,6,5,3,0,3,2,2,5,4,1,1,4,4,1,2,3,2,1
1210,1211,60,11218,6,5,18,18,0,0,1055,1055,1055,790,0,1845,0,0,2,1,3,1,8,1,2,462,635,104,0,0,0,0,400,5,11,189000,70.0,0.0,18.0,3,1,3,3,0,4,0,20,2,2,0,5,1,1,13,14,2,4,2,1,0,1,2,6,2,8,4,2,2,3,3,5,5,4,1,1,4,4,1,5,3,0,3
1211,1212,50,12134,8,7,22,5,427,0,132,559,1080,672,0,1752,0,0,2,0,4,1,8,0,2,492,325,12,0,0,0,0,0,6,12,164000,152.0,0.0,22.0,3,1,0,0,0,4,1,8,2,2,0,0,1,1,13,14,2,4,5,1,2,1,3,6,2,8,4,2,2,3,0,2,5,4,2,1,4,4,1,3,3,2,1
1212,1213,30,9340,4,6,68,59,344,0,328,672,672,0,0,672,1,0,1,0,2,1,4,0,1,234,0,113,0,0,0,0,0,8,15,113000,50.0,0.0,68.0,3,1,3,3,0,4,0,7,2,2,0,2,3,1,8,8,3,4,1,1,4,1,3,6,0,8,4,2,3,3,3,4,5,4,1,2,4,4,1,3,3,2,1
1213,1214,80,10246,4,9,41,5,648,0,0,648,960,0,0,960,1,1,0,0,0,1,3,0,1,364,88,0,0,0,0,0,0,5,15,145000,50.0,0.0,41.0,3,1,0,3,0,1,0,19,2,2,0,7,1,1,12,13,3,2,1,1,0,1,3,6,2,8,4,2,3,1,0,2,5,4,1,2,4,4,1,3,3,2,1
1214,1215,85,10205,5,5,44,44,784,0,141,925,999,0,0,999,1,0,1,0,3,1,6,0,1,300,150,72,0,0,0,0,0,5,14,134500,69.0,0.0,44.0,3,1,0,3,0,4,0,12,2,2,0,6,1,1,8,8,3,4,1,1,4,1,3,6,2,8,4,2,3,3,0,1,5,4,1,2,4,4,1,3,3,2,1
1215,1216,20,7094,5,5,41,41,180,374,340,894,894,0,0,894,0,0,1,0,3,1,5,0,1,384,0,0,0,0,0,0,0,5,11,125000,99.0,0.0,41.0,3,1,0,3,0,4,0,19,2,2,0,2,1,1,12,13,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,4,3,4,5,1,4,4,1,3,3,3,1
1216,1217,90,8930,6,5,32,32,0,0,0,0,1318,584,0,1902,0,0,2,0,4,2,8,0,2,539,0,0,0,0,0,0,0,4,12,112000,68.0,0.0,32.0,4,1,3,3,0,4,0,19,5,2,2,0,1,1,12,13,3,4,3,1,4,1,3,6,2,8,4,2,3,3,3,5,5,4,1,2,4,4,1,3,3,2,1
1217,1218,20,8640,8,5,0,0,936,0,364,1300,1314,0,0,1314,1,0,2,0,3,1,6,0,2,552,135,112,0,0,0,0,0,9,15,229456,72.0,72.0,0.0,1,1,3,3,0,4,0,21,2,2,0,2,1,1,5,5,2,4,2,1,0,1,2,6,2,6,5,3,2,3,2,2,5,4,1,1,4,4,1,3,3,2,1
1218,1219,50,6240,4,5,59,56,0,0,0,0,672,240,0,912,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,7,15,80500,52.0,0.0,31.0,4,1,3,3,0,4,0,3,2,2,0,0,1,1,0,0,3,4,3,1,2,0,3,6,0,8,4,2,3,3,3,5,5,4,1,2,4,4,1,3,3,2,1
1219,1220,160,1680,6,5,35,35,0,0,672,672,672,546,0,1218,0,0,1,1,3,1,7,0,0,0,201,0,0,0,0,0,0,4,15,91500,21.0,236.0,51.0,4,1,3,3,0,4,0,2,2,2,3,5,1,1,5,5,3,4,1,1,4,1,3,6,0,8,0,1,3,3,3,5,5,4,1,2,4,4,1,3,3,2,1
1220,1221,20,7800,5,5,42,42,312,600,0,912,912,0,0,912,0,0,1,0,2,1,5,0,1,288,0,0,0,0,0,0,0,11,13,115000,66.0,0.0,42.0,3,1,0,3,0,4,0,12,2,2,0,2,1,1,13,14,3,4,1,1,4,1,3,6,2,8,0,2,3,3,3,4,3,4,1,2,4,4,1,3,3,2,1
1221,1222,20,8250,5,5,40,40,250,492,210,952,1211,0,0,1211,0,0,1,0,3,1,5,1,1,322,0,63,0,0,0,0,0,8,14,134000,55.0,0.0,40.0,3,1,3,3,0,4,0,19,1,2,0,2,3,1,6,6,3,4,1,1,0,1,3,6,2,8,4,2,3,3,3,1,3,4,1,2,4,4,1,5,3,2,1
1222,1223,50,10496,6,6,58,57,196,0,844,1040,1168,678,0,1846,0,0,2,0,3,1,7,1,1,315,0,0,0,0,0,0,0,1,15,143000,78.0,320.0,58.0,3,1,3,3,0,4,0,12,0,2,0,0,1,1,13,14,3,4,1,1,0,1,3,6,2,8,4,1,3,3,2,4,5,4,1,2,4,4,1,2,3,1,1
1223,1224,20,10680,5,3,55,55,756,0,1380,2136,2136,0,0,2136,0,0,2,0,4,1,7,0,2,528,0,30,0,0,0,0,0,10,13,137900,89.0,44.0,55.0,3,1,3,3,0,4,0,12,2,2,0,2,3,1,13,14,3,4,1,1,4,0,3,4,2,8,4,1,3,0,3,3,5,0,5,2,4,4,1,3,3,3,1
1224,1225,60,15384,7,5,4,3,724,0,64,788,788,702,0,1490,1,0,2,1,3,1,8,1,2,388,100,75,0,0,0,0,0,2,14,184000,60.0,0.0,4.0,3,1,0,3,0,4,0,8,6,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,2,2,3,0,2,5,4,1,0,4,4,1,2,3,2,1
1225,1226,80,10482,6,8,49,49,507,0,81,588,1138,0,0,1138,0,1,1,0,3,1,6,0,1,264,224,0,0,0,0,0,0,6,13,145000,65.0,63.0,49.0,3,1,3,3,0,4,0,12,2,2,0,7,3,1,12,13,3,2,1,1,0,1,3,6,2,8,4,1,3,3,0,2,5,4,1,1,4,4,1,3,3,4,1
1226,1227,60,14598,6,5,1,1,0,0,894,894,894,1039,0,1933,0,0,2,1,4,1,9,1,3,668,100,18,0,0,0,0,0,1,13,214000,86.0,74.0,1.0,3,1,0,3,0,1,0,21,1,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,3,2,3,2,5,5,4,3,0,4,4,1,2,3,2,1
1227,1228,20,8872,5,8,43,0,595,0,317,912,912,0,0,912,1,0,1,0,2,1,5,0,2,576,0,240,0,0,0,0,0,12,13,147000,72.0,300.0,16.0,3,1,3,3,0,0,0,12,2,2,0,2,1,1,12,13,3,4,1,1,0,1,2,6,2,8,4,1,3,3,3,0,5,4,5,2,4,4,1,3,3,2,1
1228,1229,120,8769,9,5,0,0,1540,0,162,1702,1702,0,0,1702,1,0,1,1,1,1,7,1,3,1052,0,72,0,0,224,0,0,10,13,367294,65.0,766.0,0.0,3,1,3,3,0,0,0,16,2,2,4,2,3,1,8,8,0,4,2,1,0,1,0,6,2,6,5,1,0,3,3,2,5,4,1,0,4,4,1,2,3,2,1
1229,1230,80,7910,5,5,48,48,666,0,409,1075,1507,0,0,1507,0,0,2,0,4,1,7,0,1,404,0,0,0,0,0,0,0,8,14,127000,70.0,0.0,48.0,3,1,3,3,0,4,0,12,2,2,0,7,3,1,3,6,3,4,1,1,2,1,3,0,2,8,4,2,3,3,3,0,5,4,2,2,4,4,1,3,3,1,1
1230,1231,90,18890,5,5,30,30,498,211,652,1361,1361,1259,0,2620,0,0,2,2,4,2,12,1,2,600,155,24,145,0,0,0,8300,8,15,190000,80.0,1.0,30.0,3,1,0,3,0,4,0,19,1,5,2,0,5,1,9,10,3,4,1,1,0,1,3,6,0,8,4,2,2,3,3,2,4,4,3,1,4,4,1,5,3,2,0
1231,1232,90,7728,5,6,44,44,803,0,303,1106,1190,0,0,1190,1,0,1,0,3,1,6,0,2,540,0,18,0,0,0,0,0,5,14,132500,70.0,120.0,44.0,3,1,3,3,0,4,0,12,2,2,2,7,3,1,13,14,3,4,1,1,4,1,3,6,2,8,4,1,3,3,0,0,5,4,1,2,4,4,1,3,3,1,1
1232,1233,90,9842,4,5,45,45,0,0,0,0,1224,0,0,1224,0,0,2,0,2,2,6,0,2,462,0,0,0,0,0,0,0,3,11,101800,70.0,0.0,45.0,3,1,3,3,0,2,0,12,2,2,2,2,1,1,6,6,3,4,3,1,4,1,3,6,2,8,4,2,3,3,3,5,5,4,4,2,4,4,1,3,3,2,1
1233,1234,20,12160,5,5,51,51,1000,0,188,1188,1188,0,0,1188,1,0,1,0,3,1,6,0,2,531,0,0,0,0,0,0,0,5,13,142000,60.0,180.0,51.0,3,1,0,3,0,4,0,12,2,2,0,2,3,1,9,10,3,4,1,1,1,1,3,6,2,0,0,1,3,3,3,4,5,4,1,1,4,4,1,3,3,3,1
1234,1235,70,8525,5,6,97,58,0,0,940,940,1024,940,0,1964,0,0,1,1,4,1,7,0,0,0,0,192,0,0,0,0,0,11,15,130000,55.0,0.0,5.0,2,1,3,0,0,4,0,18,2,2,0,5,1,1,8,8,3,4,2,1,4,0,3,6,0,8,0,2,3,3,0,5,5,0,1,2,4,4,1,3,3,2,1
1235,1236,70,13132,5,5,92,56,0,0,747,747,892,892,0,1784,0,0,1,1,4,1,9,0,1,180,203,40,0,0,0,0,0,7,11,138887,96.0,0.0,92.0,3,1,3,3,0,4,0,6,2,2,0,5,1,1,13,14,3,4,0,1,2,1,3,6,0,8,4,2,2,3,2,5,5,1,5,2,1,1,1,3,3,2,1
1236,1237,160,2628,7,5,7,7,0,0,764,764,764,862,0,1626,0,0,2,1,2,1,6,0,2,474,0,27,0,0,0,0,0,6,15,175500,36.0,106.0,7.0,3,1,3,3,0,4,0,16,2,2,3,5,1,1,12,15,2,4,2,1,0,1,2,6,2,8,4,3,2,3,3,5,5,4,3,1,4,4,1,3,3,2,1
1237,1238,60,12393,7,5,2,1,0,0,847,847,847,1101,0,1948,0,0,2,1,4,1,8,1,2,434,100,48,0,0,0,0,0,9,15,195000,41.0,0.0,2.0,3,1,1,3,0,2,0,5,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,2,2,3,3,5,5,4,3,0,4,4,1,2,3,2,1
1238,1239,20,13072,6,5,1,1,0,0,1141,1141,1141,0,0,1141,0,0,1,1,3,1,6,0,2,484,0,0,0,0,0,0,0,3,14,142500,63.0,0.0,1.0,3,1,3,3,0,4,0,20,5,2,0,2,1,1,12,13,2,4,2,1,0,1,3,6,2,8,0,2,2,3,3,5,5,4,5,2,4,4,1,3,3,2,1
1239,1240,20,9037,8,5,1,1,428,0,1048,1476,1484,0,0,1484,0,0,2,0,2,1,6,1,2,472,120,33,0,0,0,0,0,12,13,265900,64.0,32.0,1.0,3,1,0,1,0,4,0,23,2,2,0,2,3,1,12,13,2,4,2,1,0,1,0,6,2,8,4,1,2,3,0,2,5,4,1,1,4,4,1,2,3,2,1
1240,1241,60,8158,7,5,5,5,550,0,334,884,884,884,0,1768,1,0,2,1,3,1,8,0,2,543,0,63,0,0,0,0,0,7,14,224900,65.0,252.0,5.0,3,1,3,3,0,4,0,5,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,1,2,3,3,2,5,4,1,1,4,4,1,3,3,2,1
1241,1242,20,9849,7,6,0,0,0,0,1689,1689,1689,0,0,1689,0,0,2,0,3,1,7,0,3,954,0,56,0,0,0,0,0,6,11,248328,83.0,0.0,0.0,3,1,3,3,0,4,0,21,2,2,0,2,3,1,12,13,2,4,2,1,0,1,2,6,2,6,5,3,2,3,0,5,5,4,1,1,4,4,1,3,3,2,1
1242,1243,85,10625,7,6,36,36,885,168,0,1053,1173,0,0,1173,1,0,2,0,3,1,6,2,2,528,0,120,0,0,0,0,0,1,15,170000,85.0,81.0,36.0,3,1,3,3,0,4,0,14,2,2,0,6,1,1,9,10,3,4,1,1,4,1,2,6,2,8,3,1,2,3,1,2,3,4,1,1,4,4,1,5,3,3,1
1243,1244,20,13891,10,5,0,0,1386,0,690,2076,2076,0,0,2076,1,0,2,1,2,1,7,1,3,850,216,229,0,0,0,0,0,9,15,465000,107.0,0.0,0.0,3,1,3,3,0,4,0,16,2,2,0,2,1,1,12,13,0,4,2,1,0,1,0,6,2,6,5,2,0,1,1,2,5,4,1,0,4,4,1,2,3,2,1
1244,1245,70,11435,8,7,77,56,0,0,792,792,792,725,0,1517,0,0,1,0,3,1,7,2,2,400,0,0,0,0,0,0,0,6,14,230000,69.0,0.0,75.0,3,1,0,1,0,0,1,6,2,2,0,5,1,1,3,12,3,4,2,1,1,1,2,6,2,8,4,2,2,3,3,5,5,4,5,2,4,4,1,2,3,2,1
1245,1246,80,12090,6,7,23,4,0,0,585,585,1140,728,0,1868,0,0,3,1,3,1,7,1,2,477,268,112,0,0,147,0,0,1,15,178000,78.0,74.0,23.0,3,1,3,3,0,4,0,14,2,2,0,7,3,1,12,13,3,4,1,1,0,1,3,6,2,8,0,1,2,3,3,5,5,4,3,0,4,4,1,5,3,2,1
1246,1247,60,8125,7,5,1,0,0,0,756,756,756,797,0,1553,0,0,2,1,3,1,6,0,2,615,0,45,0,0,0,0,0,3,11,186500,65.0,0.0,1.0,1,1,3,3,0,4,0,21,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,6,5,2,2,3,3,5,5,4,1,1,4,4,1,3,3,2,1
1247,1248,80,12328,6,5,34,34,539,0,473,1012,1034,0,0,1034,1,0,1,0,3,1,6,0,3,888,0,0,0,0,0,0,0,5,13,169900,70.0,335.0,34.0,3,1,0,3,0,4,0,11,2,2,0,7,1,1,6,6,3,4,1,1,4,1,3,6,2,8,4,1,3,3,0,2,5,4,1,2,4,4,1,3,3,2,1
1248,1249,75,9600,6,5,91,58,319,0,416,735,1134,924,0,2058,0,0,1,1,3,1,8,1,2,396,0,0,259,0,0,0,0,4,14,129500,60.0,0.0,58.0,4,1,3,3,0,4,0,17,2,2,0,4,1,1,0,0,3,4,0,4,1,0,3,6,1,8,4,2,2,3,3,4,5,4,5,2,1,1,0,2,3,2,1
1249,1250,20,7200,5,7,57,57,534,96,246,876,988,0,0,988,0,0,1,0,3,1,6,0,1,276,0,80,0,0,0,0,0,5,11,119000,60.0,0.0,57.0,3,1,3,3,0,4,0,12,2,2,0,2,1,1,8,8,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,1,4,4,1,2,4,4,1,3,3,2,1
1250,1251,20,11160,7,5,42,42,1065,0,1045,2110,2110,0,0,2110,1,0,2,1,3,1,8,2,2,522,0,0,0,0,0,0,0,4,15,244000,93.0,0.0,42.0,3,1,3,3,0,0,0,12,2,2,0,2,3,1,3,3,2,4,1,1,0,1,0,6,2,8,4,2,3,3,3,0,5,4,1,0,4,4,1,5,3,2,1
1251,1252,120,3136,7,5,3,3,0,0,1405,1405,1405,0,0,1405,0,0,2,0,2,1,6,1,2,478,148,36,0,0,0,0,0,3,12,171750,55.0,163.0,3.0,3,1,0,3,0,0,0,16,2,2,4,2,1,1,12,15,2,4,2,1,0,1,2,6,2,8,4,3,2,3,3,5,5,4,1,1,4,4,1,2,3,2,1
1252,1253,20,9858,5,6,41,41,510,0,354,864,874,0,0,874,1,0,1,0,3,1,5,0,1,288,33,0,0,0,0,0,600,11,14,130000,62.0,0.0,41.0,3,1,3,3,0,4,0,11,2,2,0,2,1,1,6,6,3,4,1,1,4,1,3,6,2,8,4,2,3,3,3,1,5,4,1,1,4,4,1,3,3,1,3
1253,1254,60,17542,7,7,33,4,125,1031,36,1192,1516,651,0,2167,1,0,2,1,3,1,9,2,2,518,220,47,0,0,0,0,0,7,13,294000,64.0,0.0,33.0,3,1,0,3,0,4,0,24,2,2,0,5,1,1,13,14,2,4,1,1,4,1,2,6,2,8,4,2,3,3,1,3,0,4,1,1,4,4,1,2,3,3,1
1254,1255,60,6931,7,5,5,4,0,0,746,746,760,896,0,1656,0,0,2,1,3,1,7,1,2,397,178,128,0,0,0,0,0,7,14,165400,60.0,92.0,5.0,3,1,3,3,0,4,0,7,2,2,0,5,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,3,2,3,3,5,5,4,3,0,4,4,1,2,3,2,1
1255,1256,50,6240,6,6,76,57,425,0,459,884,959,408,0,1367,0,0,1,0,3,1,6,1,1,560,0,0,0,0,120,0,0,11,13,127500,52.0,0.0,29.0,4,1,3,3,0,4,0,3,2,2,0,0,1,1,13,14,3,4,0,1,4,1,3,6,2,8,4,2,3,0,3,3,5,0,5,2,4,4,1,2,3,2,1
1256,1257,20,14303,8,5,14,14,1314,0,672,1986,1987,0,0,1987,1,0,2,0,2,1,7,1,2,691,262,36,0,0,0,0,0,8,12,301500,91.0,554.0,14.0,3,1,0,3,0,0,0,15,2,2,0,2,3,1,6,6,2,4,2,1,0,1,2,6,2,8,4,1,2,3,1,2,5,4,1,0,4,4,1,5,3,2,1
1257,1258,30,4060,5,8,87,59,0,0,864,864,864,0,0,864,0,0,1,0,2,1,4,0,0,0,0,96,0,0,0,0,0,7,13,99900,56.0,0.0,15.0,3,1,3,3,0,0,0,7,1,2,0,2,1,1,13,14,3,4,2,1,0,1,3,6,2,8,4,2,1,3,3,5,5,4,1,2,4,4,1,3,3,2,1
1258,1259,80,9587,7,5,3,3,655,0,201,856,1166,0,0,1166,1,0,2,0,2,1,5,0,2,400,212,0,0,0,0,0,0,7,13,190000,59.0,182.0,3.0,3,1,0,3,0,4,0,8,2,2,0,7,1,1,12,13,2,4,2,1,0,1,2,6,2,8,4,3,2,3,1,2,5,4,1,0,4,4,1,3,3,2,1
1259,1260,20,9750,6,8,39,39,602,438,14,1054,1054,0,0,1054,1,0,1,1,3,1,6,0,2,460,180,0,0,0,80,0,0,7,12,151000,65.0,0.0,39.0,3,1,3,3,0,2,0,12,2,2,0,2,1,1,6,6,3,4,1,1,2,1,3,6,2,8,4,2,2,3,3,0,3,4,1,2,4,4,1,3,3,2,1
1260,1261,60,24682,6,5,10,10,0,0,841,841,892,783,0,1675,0,0,2,1,3,1,7,1,2,502,0,103,0,0,0,0,0,6,12,181000,69.0,0.0,10.0,3,1,2,3,0,1,0,8,6,2,0,5,1,1,12,13,3,4,2,1,0,1,3,6,2,8,4,2,2,3,3,5,5,4,3,0,4,4,1,5,3,2,1
1261,1262,20,9600,5,6,53,53,504,0,546,1050,1050,0,0,1050,0,0,1,0,2,1,5,0,1,338,0,0,0,0,0,0,0,6,12,128900,80.0,0.0,53.0,3,1,3,3,0,4,0,12,2,2,0,2,3,1,8,8,3,4,1,1,2,1,3,6,2,8,4,2,3,3,3,4,5,4,1,2,4,4,1,3,3,2,1
1262,1263,50,11250,4,5,52,20,0,0,1104,1104,1104,684,0,1788,1,0,1,0,5,1,8,2,1,304,120,0,0,0,0,0,0,11,14,161500,100.0,0.0,52.0,3,1,3,3,0,4,0,4,2,2,0,0,1,1,13,14,3,4,1,1,0,1,3,3,2,8,4,2,3,3,0,5,5,0,1,2,4,4,1,5,3,2,1
1263,1264,70,13515,6,6,88,57,0,0,764,764,1060,764,0,1824,0,0,1,0,3,1,8,1,2,520,0,0,126,0,0,0,0,7,13,180500,60.0,0.0,67.0,3,1,3,3,0,4,0,3,2,2,0,5,2,1,13,14,3,4,2,1,0,1,3,6,0,8,4,2,3,3,3,5,5,0,5,2,4,4,2,2,3,0,1
1264,1265,120,4060,6,5,10,9,266,0,1139,1405,1337,0,0,1337,1,0,2,0,2,1,5,0,2,511,144,68,0,0,0,0,0,8,15,181000,34.0,0.0,10.0,2,1,3,3,0,4,0,12,2,2,4,2,1,1,8,8,2,4,2,1,0,1,2,6,2,0,0,2,2,3,3,2,5,4,1,0,4,4,1,3,3,2,1
1265,1266,160,3735,7,5,7,7,450,0,241,691,713,739,0,1452,1,0,2,1,3,1,6,0,2,506,0,34,0,0,0,0,0,3,14,183900,35.0,218.0,7.0,1,1,3,3,0,3,0,21,2,2,4,5,3,1,8,8,2,4,2,1,0,1,2,6,2,8,4,1,2,3,3,2,5,4,5,2,4,4,1,3,3,2,1
1266,1267,190,10120,7,4,97,57,0,0,925,925,964,925,0,1889,0,0,1,1,4,2,9,1,1,308,0,0,264,0,0,0,0,1,11,122000,60.0,0.0,47.0,4,1,0,0,0,4,0,17,1,2,1,4,3,1,13,14,1,4,1,1,4,0,3,6,0,8,4,2,3,3,3,5,5,1,5,2,4,4,1,2,3,3,1
1267,1268,20,13214,9,5,2,1,0,0,2002,2002,2018,0,0,2018,0,0,2,0,3,1,10,1,3,746,144,76,0,0,0,0,0,5,13,378500,89.0,0.0,1.0,3,1,0,1,0,4,0,23,2,2,0,2,3,1,11,5,0,4,2,1,0,1,0,6,2,8,4,2,0,3,1,5,5,4,1,0,4,4,1,2,3,2,1
1268,1269,50,14100,8,9,73,11,192,0,536,728,1968,1479,0,3447,0,0,3,1,4,1,11,2,3,1014,314,12,0,0,0,0,0,5,14,381000,62.0,632.0,26.0,3,1,0,3,0,4,1,6,2,2,0,0,1,1,11,12,3,2,1,1,0,1,2,6,2,8,4,1,3,3,2,4,5,4,3,2,4,4,1,2,3,1,1
1269,1270,50,11344,5,5,49,49,460,0,414,874,874,650,0,1524,0,0,1,1,3,1,7,0,1,315,0,0,0,0,0,0,0,7,11,144000,78.0,180.0,49.0,3,1,3,3,0,4,0,12,1,2,0,0,1,1,8,8,3,4,1,2,4,1,3,6,2,8,4,1,3,3,3,1,5,0,1,2,4,4,1,3,3,1,1
1270,1271,40,23595,7,6,31,31,1258,0,74,1332,1332,192,0,1524,2,0,0,1,0,1,4,1,2,586,268,0,0,0,0,0,0,4,12,260000,70.0,0.0,31.0,3,1,3,2,0,4,2,4,2,2,0,2,5,6,9,10,2,4,2,1,4,1,2,6,2,8,4,2,2,3,1,2,5,4,1,0,4,4,1,5,3,2,1
1271,1272,20,9156,6,7,41,41,0,0,1489,1489,1489,0,0,1489,0,0,2,0,3,1,7,1,2,462,0,0,0,0,0,0,0,8,15,185750,50.0,0.0,41.0,3,1,0,3,0,4,0,14,4,2,0,2,3,1,3,3,3,4,1,1,2,1,2,6,2,8,4,2,3,3,3,5,5,4,1,1,4,4,1,2,3,2,1
